30-04-2020,South Korea,10774,248,9072
30-04-2020,US,1072667,64256,153947
01-05-2020,Australia,6778,93,5775
01-05-2020,China,83959,4637,77001
01-05-2020,Germany,164077,6736,126900
01-05-2020,India,37257,1223,10007
01-05-2020,Japan,14558,510,2975
01-05-2020,Singapore,17101,16,1268
01-05-2020,South Korea,10780,250,9123
01-05-2020,US,1106829,66125,164015
02-05-2020,Australia,6799,94,5814
02-05-2020,China,83959,4637,77014
02-05-2020,Germany,164967,6812,129000
02-05-2020,India,39699,1323,10819
02-05-2020,Japan,14861,536,3205
02-05-2020,Singapore,17548,17,1347
02-05-2020,South Korea,10793,250,9183
02-05-2020,US,1136024,67681,175382
03-05-2020,Australia,6822,95,5849
03-05-2020,China,83964,4637,77112
03-05-2020,Germany,165664,6866,130600
03-05-2020,India,42505,1391,11775
03-05-2020,Japan,15061,560,3981
03-05-2020,Singapore,18205,18,1408
03-05-2020,South Korea,10801,252,9217
03-05-2020,US,1161611,68777,180152
04-05-2020,Australia,6847,96,5887
04-05-2020,China,83966,4637,77218
04-05-2020,Germany,166152,6993,132700
04-05-2020,India,46437,1566,12847
04-05-2020,Japan,15229,582,4156
04-05-2020,Singapore,18778,18,1457
04-05-2020,South Korea,10804,254,9283
04-05-2020,US,1184086,70086,187180
05-05-2020,Australia,6875,97,5975
05-05-2020,China,83968,4637,77296
05-05-2020,Germany,167007,6993,135100
05-05-2020,India,49400,1693,14142
05-05-2020,Japan,15354,593,4496
05-05-2020,Singapore,19410,18,1519
05-05-2020,South Korea,10806,255,9333
05-05-2020,US,1208271,72393,189791
06-05-2020,Australia,6894,97,6031
06-05-2020,China,83970,4637,77355
06-05-2020,Germany,168162,7275,139900
06-05-2020,India,52987,1785,15331
06-05-2020,Japan,15455,605,4496
06-05-2020,Singapore,20198,20,1634
06-05-2020,South Korea,10810,256,9419
06-05-2020,US,1233527,74851,189910
07-05-2020,Australia,6913,97,6078
07-05-2020,China,83975,4637,77403
07-05-2020,Germany,169430,7392,141700
07-05-2020,India,56351,1889,16776
07-05-2020,Japan,15553,617,4918
07-05-2020,Singapore,20939,20,1712
07-05-2020,South Korea,10822,256,9484
07-05-2020,US,1261409,76770,195036
08-05-2020,Australia,6918,97,6122
08-05-2020,China,83976,4637,77419
08-05-2020,Germany,170588,7510,141700
08-05-2020,India,59695,1985,17887
08-05-2020,Japan,15640,634,5146
08-05-2020,Singapore,21707,20,2040
08-05-2020,South Korea,10840,256,9568
08-05-2020,US,1288587,78497,198993
09-05-2020,Australia,6939,97,6141
09-05-2020,China,83990,4637,77552
09-05-2020,Germany,171324,7549,143300
09-05-2020,India,62808,2101,19301
09-05-2020,Japan,15755,654,5906
09-05-2020,Singapore,22460,20,2296
09-05-2020,South Korea,10874,256,9610
09-05-2020,US,1314320,79976,212534
10-05-2020,Australia,6948,97,6167
10-05-2020,China,84010,4637,77592
10-05-2020,Germany,171879,7569,144400
10-05-2020,India,67161,2212,20969
10-05-2020,Japan,15824,666,8127
10-05-2020,Singapore,23336,20,2721
10-05-2020,South Korea,10909,256,9632
10-05-2020,US,1334084,80855,216169
11-05-2020,Australia,6970,97,6213
11-05-2020,China,84011,4637,77623
11-05-2020,Germany,172576,7661,145617
11-05-2020,India,70768,2294,22549
11-05-2020,Japan,15861,685,8293
11-05-2020,Singapore,23822,21,3225
11-05-2020,South Korea,10936,258,9670
11-05-2020,US,1352962,81868,232733
12-05-2020,Australia,6980,98,6270
12-05-2020,China,84018,4637,77647
12-05-2020,Germany,173171,7738,147200
12-05-2020,India,74292,2415,24420
12-05-2020,Japan,15948,707,8531
12-05-2020,Singapore,24671,21,3851
12-05-2020,South Korea,10962,259,9695
12-05-2020,US,1375152,83483,230287
13-05-2020,Australia,6989,98,6297
13-05-2020,China,84024,4637,77671
13-05-2020,Germany,174098,7861,148700
13-05-2020,India,78055,2551,26400
13-05-2020,Japan,15998,726,8920
13-05-2020,Singapore,25346,21,4809
13-05-2020,South Korea,10991,260,9762
13-05-2020,US,1396110,85234,243430
14-05-2020,Australia,7019,98,6334
14-05-2020,China,84029,4637,77686
14-05-2020,Germany,174478,7884,150300
14-05-2020,India,81997,2649,27969
14-05-2020,Japan,16096,742,9868
14-05-2020,Singapore,26098,21,5973
14-05-2020,South Korea,11018,260,9821
14-05-2020,US,1423727,87008,246414
15-05-2020,Australia,7035,98,6359
15-05-2020,China,84038,4637,77706
15-05-2020,Germany,175233,7897,151597
15-05-2020,India,85784,2753,30258
15-05-2020,Japan,16148,760,10338
15-05-2020,Singapore,26891,21,7248
15-05-2020,South Korea,11037,262,9851
15-05-2020,US,1449027,88669,250747
16-05-2020,Australia,7044,98,6364
16-05-2020,China,84044,4638,77718
16-05-2020,Germany,175752,7938,152600
16-05-2020,India,90648,2871,34224
16-05-2020,Japan,16202,778,10338
16-05-2020,Singapore,27356,22,8342
16-05-2020,South Korea,11050,262,9888
16-05-2020,US,1474128,89892,268376
17-05-2020,Australia,7054,99,6392
17-05-2020,China,84054,4638,77730
17-05-2020,Germany,176369,7962,154011
17-05-2020,India,95698,3025,36795
17-05-2020,Japan,16226,787,11153
17-05-2020,Singapore,28038,22,9340
17-05-2020,South Korea,11065,263,9904
17-05-2020,US,1493132,90644,272265
18-05-2020,Australia,7068,99,6413
18-05-2020,China,84063,4638,77734
18-05-2020,Germany,176551,8003,155041
18-05-2020,India,100328,3156,39233
18-05-2020,Japan,16259,796,11564
18-05-2020,Singapore,28343,22,9835
18-05-2020,South Korea,11078,263,9938
18-05-2020,US,1514901,91414,283178
19-05-2020,Australia,7072,100,6431
19-05-2020,China,84063,4638,77734
19-05-2020,Germany,177778,8081,155681
19-05-2020,India,106475,3302,42309
19-05-2020,Japan,16287,805,11564
19-05-2020,Singapore,28794,22,10365
19-05-2020,South Korea,11110,263,10066
19-05-2020,US,1535350,92965,289392
20-05-2020,Australia,7081,100,6470
20-05-2020,China,84063,4638,77734
20-05-2020,Germany,178473,8144,156966
20-05-2020,India,112028,3434,45422
20-05-2020,Japan,16321,818,11564
20-05-2020,Singapore,29364,22,11207
20-05-2020,South Korea,11122,264,10135
20-05-2020,US,1559157,94533,294312
21-05-2020,Australia,7095,101,6478
21-05-2020,China,84063,4638,77734
21-05-2020,Germany,179021,8203,158087
21-05-2020,India,118226,3584,48553
21-05-2020,Japan,16362,826,12672
21-05-2020,Singapore,29812,23,12117
21-05-2020,South Korea,11142,264,10162
21-05-2020,US,1584512,95756,298418
22-05-2020,Australia,7099,101,6485
22-05-2020,China,84081,4638,77756
22-05-2020,Germany,179710,8228,159064
22-05-2020,India,124794,3726,51824
22-05-2020,Japan,16385,836,13005
22-05-2020,Singapore,30426,23,12995
22-05-2020,South Korea,11165,266,10194
22-05-2020,US,1608653,97025,350135
23-05-2020,Australia,7114,102,6508
23-05-2020,China,84084,4638,77759
23-05-2020,Germany,179986,8261,159716
23-05-2020,India,131423,3868,54385
23-05-2020,Japan,16410,845,13244
23-05-2020,Singapore,31068,23,13882
23-05-2020,South Korea,11190,266,10213
23-05-2020,US,1630476,98146,361239
24-05-2020,Australia,7114,102,6531
24-05-2020,China,84095,4638,77767
24-05-2020,Germany,180328,8283,160281
24-05-2020,India,138536,4024,57692
24-05-2020,Japan,16451,852,13413
24-05-2020,Singapore,31616,23,14876
24-05-2020,South Korea,11206,267,10226
24-05-2020,US,1651289,98754,366736
25-05-2020,Australia,7126,102,6552
25-05-2020,China,84102,4638,77776
25-05-2020,Germany,180600,8309,161199
25-05-2020,India,144950,4172,60706
25-05-2020,Japan,16472,857,13612
25-05-2020,Singapore,31960,23,15738
25-05-2020,South Korea,11225,269,10275
25-05-2020,US,1670280,99267,379157
26-05-2020,Australia,7139,103,6560
26-05-2020,China,84103,4638,77782
26-05-2020,Germany,181200,8372,161967
26-05-2020,India,150793,4344,64277
26-05-2020,Japan,16502,863,13810
26-05-2020,Singapore,32343,23,16444
26-05-2020,South Korea,11265,269,10295
26-05-2020,US,1689163,99952,384902
27-05-2020,Australia,7150,103,6579
27-05-2020,China,84106,4638,77791
27-05-2020,Germany,181524,8428,162820
27-05-2020,India,158086,4534,67749
27-05-2020,Japan,16528,870,13973
27-05-2020,Singapore,32876,23,17276
27-05-2020,South Korea,11344,269,10340
27-05-2020,US,1707445,101461,391508
28-05-2020,Australia,7165,103,6576
28-05-2020,China,84106,4638,77795
28-05-2020,Germany,182196,8470,163360
28-05-2020,India,165386,4711,70920
28-05-2020,Japan,16598,881,14096
28-05-2020,Singapore,33249,23,18294
28-05-2020,South Korea,11402,269,10363
28-05-2020,US,1730260,102643,399991
29-05-2020,Australia,7184,103,6605
29-05-2020,China,84123,4638,77806
29-05-2020,Germany,182922,8504,164245
29-05-2020,India,173491,4980,82627
29-05-2020,Japan,16673,887,14213
29-05-2020,Singapore,33860,23,19631
29-05-2020,South Korea,11441,269,10398
29-05-2020,US,1754764,103809,406446
30-05-2020,Australia,7192,103,6614
30-05-2020,China,84128,4638,77810
30-05-2020,Germany,183189,8530,164908
30-05-2020,India,181827,5185,86936
30-05-2020,Japan,16716,894,14267
30-05-2020,Singapore,34366,23,20727
30-05-2020,South Korea,11468,270,10405
30-05-2020,US,1779214,104778,416461
31-05-2020,Australia,7202,103,6618
31-05-2020,China,84146,4638,77813
31-05-2020,Germany,183410,8540,165352
31-05-2020,India,190609,5408,91852
31-05-2020,Japan,16751,898,14342
31-05-2020,Singapore,34884,23,21699
31-05-2020,South Korea,11503,271,10422
31-05-2020,US,1799124,105364,444758
01-06-2020,Australia,7221,102,6626
01-06-2020,China,84154,4638,77822
01-06-2020,Germany,183594,8555,165632
01-06-2020,India,198370,5608,95754
01-06-2020,Japan,16787,899,14463
01-06-2020,Singapore,35292,24,22466
01-06-2020,South Korea,11541,272,10446
01-06-2020,US,1816479,106136,458231
02-06-2020,Australia,7229,102,6636
02-06-2020,China,84161,4638,77824
02-06-2020,Germany,183879,8563,166609
02-06-2020,India,207191,5829,100285
02-06-2020,Japan,16837,902,14585
02-06-2020,Singapore,35836,24,23175
02-06-2020,South Korea,11590,273,10467
02-06-2020,US,1837374,107169,463868
03-06-2020,Australia,7240,102,6648
03-06-2020,China,84160,4638,77828
03-06-2020,Germany,184121,8602,167453
03-06-2020,India,216824,6088,104071
03-06-2020,Japan,16867,905,14702
03-06-2020,Singapore,36405,24,23582
03-06-2020,South Korea,11629,273,10499
03-06-2020,US,1857332,108159,479258
04-06-2020,Australia,7247,102,6683
04-06-2020,China,84171,4638,77839
04-06-2020,Germany,184472,8635,167909
04-06-2020,India,226713,6363,108450
04-06-2020,Japan,16911,911,14785
04-06-2020,Singapore,36922,24,23904
04-06-2020,South Korea,11668,273,10506
04-06-2020,US,1878683,109168,485002
05-06-2020,Australia,7252,102,6688
05-06-2020,China,84177,4638,77844
05-06-2020,Germany,184924,8658,168480
05-06-2020,India,236184,6649,113233
05-06-2020,Japan,16958,916,14925
05-06-2020,Singapore,37183,24,24209
05-06-2020,South Korea,11719,273,10531
05-06-2020,US,1903907,110138,491706
06-06-2020,Australia,7259,102,6703
06-06-2020,China,84186,4638,77848
06-06-2020,Germany,185450,8673,168958
06-06-2020,India,246622,6946,118695
06-06-2020,Japan,17000,915,14927
06-06-2020,Singapore,37527,25,24559
06-06-2020,South Korea,11776,273,10552
06-06-2020,US,1926639,110818,500849
07-06-2020,Australia,7265,102,6706
07-06-2020,China,84191,4638,77858
07-06-2020,Germany,185750,8685,169224
07-06-2020,India,257486,7207,123848
07-06-2020,Japan,17039,917,14990
07-06-2020,Singapore,37910,25,24886
07-06-2020,South Korea,11814,273,10563
07-06-2020,US,1944370,111269,506367
08-06-2020,Australia,7267,102,6720
08-06-2020,China,84195,4638,77868
08-06-2020,Germany,186109,8695,169556
08-06-2020,India,265928,7473,129095
08-06-2020,Japan,17060,920,15043
08-06-2020,Singapore,38296,25,25368
08-06-2020,South Korea,11852,274,10589
08-06-2020,US,1961785,111774,518522
09-06-2020,Australia,7274,102,6740
09-06-2020,China,84198,4638,77875
09-06-2020,Germany,186506,8736,170129
09-06-2020,India,276146,7750,134670
09-06-2020,Japan,17111,920,15141
09-06-2020,Singapore,38514,25,25877
09-06-2020,South Korea,11902,276,10611
09-06-2020,US,1979912,112714,524855
10-06-2020,Australia,7285,102,6759
10-06-2020,China,84209,4638,77880
10-06-2020,Germany,186522,8752,170630
10-06-2020,India,286605,8102,135206
10-06-2020,Japan,17146,922,15217
10-06-2020,Singapore,38965,25,26532
10-06-2020,South Korea,11947,276,10654
10-06-2020,US,2000706,113631,533504
11-06-2020,Australia,7289,102,6782
11-06-2020,China,84216,4638,77888
11-06-2020,Germany,186691,8772,170961
11-06-2020,India,297535,8498,147195
11-06-2020,Japan,17187,922,15233
11-06-2020,Singapore,39387,25,27286
11-06-2020,South Korea,12003,277,10669
11-06-2020,US,2023656,114512,540292
12-06-2020,Australia,7294,102,6803
12-06-2020,China,84228,4638,77896
12-06-2020,Germany,187226,8783,171535
12-06-2020,India,308993,8884,154330
12-06-2020,Japan,17250,924,15362
12-06-2020,Singapore,39850,25,28040
12-06-2020,South Korea,12051,277,10691
12-06-2020,US,2048986,115334,547386
13-06-2020,Australia,7320,102,6838
13-06-2020,China,84286,4638,77899
13-06-2020,Germany,187267,8793,171970
13-06-2020,India,320922,9195,162379
13-06-2020,Japan,17293,927,15458
13-06-2020,Singapore,40197,26,28808
13-06-2020,South Korea,12085,277,10718
13-06-2020,US,2074542,116084,556606
14-06-2020,Australia,7335,102,6851
14-06-2020,China,84335,4638,77906
14-06-2020,Germany,187518,8801,172089
14-06-2020,India,332424,9520,169798
14-06-2020,Japan,17369,927,15514
14-06-2020,Singapore,40604,26,29589
14-06-2020,South Korea,12121,277,10730
14-06-2020,US,2094366,116382,561816
15-06-2020,Australia,7347,102,6856
15-06-2020,China,84378,4638,77913
15-06-2020,Germany,187682,8807,172692
15-06-2020,India,343091,9900,180013
15-06-2020,Japan,17439,929,15567
15-06-2020,Singapore,40818,26,30366
15-06-2020,South Korea,12155,278,10760
15-06-2020,US,2114026,116773,576334
16-06-2020,Australia,7370,102,6861
16-06-2020,China,84422,4638,77917
16-06-2020,Germany,188252,8820,172842
16-06-2020,India,354065,11903,186935
16-06-2020,Japan,17484,934,15652
16-06-2020,Singapore,40969,26,31163
16-06-2020,South Korea,12198,279,10774
16-06-2020,US,2137731,117612,583503
17-06-2020,Australia,7391,102,6877
17-06-2020,China,84458,4638,77934
17-06-2020,Germany,188604,8851,173599
17-06-2020,India,366946,12237,194325
17-06-2020,Japan,17530,935,15753
17-06-2020,Singapore,41216,26,31938
17-06-2020,South Korea,12257,280,10800
17-06-2020,US,2163290,118363,592191
18-06-2020,Australia,7409,102,6878
18-06-2020,China,84494,4638,77939
18-06-2020,Germany,189817,8875,173847
18-06-2020,India,380532,12573,204711
18-06-2020,Japan,17588,935,15753
18-06-2020,Singapore,41473,26,32712
18-06-2020,South Korea,12306,280,10835
18-06-2020,US,2191099,119067,599115
19-06-2020,Australia,7411,102,6881
19-06-2020,China,84494,4638,77939
19-06-2020,Germany,190299,8887,173972
19-06-2020,India,395048,12948,213831
19-06-2020,Japan,17658,951,15844
19-06-2020,Singapore,41615,26,33459
19-06-2020,South Korea,12373,280,10856
19-06-2020,US,2222579,119739,606715
20-06-2020,Australia,7461,102,6896
20-06-2020,China,84553,4639,77958
20-06-2020,Germany,190670,8895,174609
20-06-2020,India,410451,13254,227728
20-06-2020,Japan,17725,955,15948
20-06-2020,Singapore,41833,26,34224
20-06-2020,South Korea,12421,280,10868
20-06-2020,US,2255328,120349,617460
21-06-2020,Australia,7474,102,6903
21-06-2020,China,84572,4639,77959
21-06-2020,Germany,191272,8895,174740
21-06-2020,India,425282,13699,237196
21-06-2020,Japan,17780,955,15948
21-06-2020,Singapore,42095,26,34942
21-06-2020,South Korea,12438,280,10881
21-06-2020,US,2281767,120604,622133
22-06-2020,Australia,7492,102,6915
22-06-2020,China,84624,4639,77970
22-06-2020,Germany,191768,8899,175143
22-06-2020,India,440215,14011,248190
22-06-2020,Japan,17820,955,15957
22-06-2020,Singapore,42313,26,35590
22-06-2020,South Korea,12484,281,10908
22-06-2020,US,2312303,121010,640198
23-06-2020,Australia,7521,103,6924
23-06-2020,China,84653,4640,77978
23-06-2020,Germany,192480,8914,175825
23-06-2020,India,456183,14476,258685
23-06-2020,Japan,17879,965,16096
23-06-2020,Singapore,42432,26,35995
23-06-2020,South Korea,12535,281,10930
23-06-2020,US,2347491,121847,647548
24-06-2020,Australia,7558,104,6931
24-06-2020,China,84673,4640,77985
24-06-2020,Germany,192871,8928,176422
24-06-2020,India,473105,14894,271697
24-06-2020,Japan,17963,967,16101
24-06-2020,Singapore,42623,26,36299
24-06-2020,South Korea,12563,282,10974
24-06-2020,US,2382426,122604,656161
25-06-2020,Australia,7595,104,6958
25-06-2020,China,84701,4641,77994
25-06-2020,Germany,193371,8940,176764
25-06-2020,India,490401,15301,285637
25-06-2020,Japan,18055,971,16142
25-06-2020,Singapore,42736,26,36604
25-06-2020,South Korea,12602,282,11172
25-06-2020,US,2422299,125026,663562
26-06-2020,Australia,7601,104,6960
26-06-2020,China,84725,4641,78000
26-06-2020,Germany,194036,8965,177149
26-06-2020,India,508953,15685,295881
26-06-2020,Japan,18162,971,16224
26-06-2020,Singapore,42955,26,36825
26-06-2020,South Korea,12653,282,11317
26-06-2020,US,2467554,125631,670809
27-06-2020,Australia,7686,104,6993
27-06-2020,China,84743,4641,78006
27-06-2020,Germany,194458,8968,177518
27-06-2020,India,528859,16095,309713
27-06-2020,Japan,18254,971,16293
27-06-2020,Singapore,43246,26,37163
27-06-2020,South Korea,12715,282,11364
27-06-2020,US,2510259,126120,679308
28-06-2020,Australia,7764,104,7007
28-06-2020,China,84757,4641,78022
28-06-2020,Germany,194693,8968,177657
28-06-2020,India,548318,16475,321723
28-06-2020,Japan,18366,972,16327
28-06-2020,Singapore,43459,26,37508
28-06-2020,South Korea,12757,282,11429
28-06-2020,US,2549864,126361,685164
29-06-2020,Australia,7834,104,7037
29-06-2020,China,84780,4641,78031
29-06-2020,Germany,195042,8976,177770
29-06-2020,India,566840,16893,334822
29-06-2020,Japan,18476,972,16388
29-06-2020,Singapore,43661,26,37985
29-06-2020,South Korea,12800,282,11537
29-06-2020,US,2590668,126711,705203
30-06-2020,Australia,7920,104,7040
30-06-2020,China,84785,4641,78044
30-06-2020,Germany,195418,8990,178100
30-06-2020,India,585481,17400,347912
30-06-2020,Japan,18615,972,16458
30-06-2020,Singapore,43907,26,38500
30-06-2020,South Korea,12850,282,11613
30-06-2020,US,2636414,127432,720631
01-07-2020,Australia,8001,104,7090
01-07-2020,China,84816,4641,78062
01-07-2020,Germany,195893,8995,179100
01-07-2020,India,604641,17834,359860
01-07-2020,Japan,18838,976,16563
01-07-2020,Singapore,44122,26,39011
01-07-2020,South Korea,12904,282,11684
01-07-2020,US,2687588,128105,729994
02-07-2020,Australia,8066,104,7130
02-07-2020,China,84830,4641,78077
02-07-2020,Germany,196370,9006,179800
02-07-2020,India,625544,18213,379892
02-07-2020,Japan,19055,977,16615
02-07-2020,Singapore,44310,26,39429
02-07-2020,South Korea,12967,282,11759
02-07-2020,US,2742049,128803,781970
03-07-2020,Australia,8260,104,7319
03-07-2020,China,84838,4641,78090
03-07-2020,Germany,196780,9010,180300
03-07-2020,India,648315,18655,394227
03-07-2020,Japan,19185,977,16721
03-07-2020,Singapore,44479,26,39769
03-07-2020,South Korea,13030,283,11811
03-07-2020,US,2795361,129442,790404
04-07-2020,Australia,8443,104,7399
04-07-2020,China,84857,4641,78115
04-07-2020,Germany,197198,9020,181000
04-07-2020,India,673165,19268,409083
04-07-2020,Japan,19461,977,16832
04-07-2020,Singapore,44664,26,40117
04-07-2020,South Korea,13091,283,11832
04-07-2020,US,2841241,129689,894325
05-07-2020,Australia,8583,106,7420
05-07-2020,China,84871,4641,78127
05-07-2020,Germany,197523,9023,181719
05-07-2020,India,697413,19693,424433
05-07-2020,Japan,19668,977,16870
05-07-2020,Singapore,44800,26,40441
05-07-2020,South Korea,13137,284,11848
05-07-2020,US,2891124,129960,906763
06-07-2020,Australia,8755,106,7455
06-07-2020,China,84889,4641,78134
06-07-2020,Germany,198064,9022,182160
06-07-2020,India,719664,20159,439934
06-07-2020,Japan,19848,978,17007
06-07-2020,Singapore,44983,26,40717
06-07-2020,South Korea,13181,285,11914
06-07-2020,US,2936077,130285,924148
07-07-2020,Australia,8886,106,7487
07-07-2020,China,84917,4641,78163
07-07-2020,Germany,198343,9032,182661
07-07-2020,India,742417,20642,456831
07-07-2020,Japan,20055,981,17057
07-07-2020,Singapore,45140,26,41002
07-07-2020,South Korea,13244,285,11970
07-07-2020,US,2996098,131480,936476
08-07-2020,Australia,9056,106,7573
08-07-2020,China,84950,4641,78209
08-07-2020,Germany,198699,9046,183153
08-07-2020,India,767296,21129,476378
08-07-2020,Japan,20261,982,17057
08-07-2020,Singapore,45298,26,41323
08-07-2020,South Korea,13293,287,12019
08-07-2020,US,3054699,132300,953462
09-07-2020,Australia,9374,106,7576
09-07-2020,China,84992,4641,78209
09-07-2020,Germany,199001,9057,183728
09-07-2020,India,793802,21604,495513
09-07-2020,Japan,20617,982,17412
09-07-2020,Singapore,45423,26,41645
09-07-2020,South Korea,13338,288,12065
09-07-2020,US,3117946,133290,969111
10-07-2020,Australia,9553,107,7733
10-07-2020,China,84992,4641,78209
10-07-2020,Germany,199332,9063,184028
10-07-2020,India,820916,22123,515386
10-07-2020,Japan,21044,982,17494
10-07-2020,Singapore,45614,26,41780
10-07-2020,South Korea,13373,288,12144
10-07-2020,US,3185737,134101,983185
11-07-2020,Australia,9797,108,7727
11-07-2020,China,85071,4641,78283
11-07-2020,Germany,199709,9070,184266
11-07-2020,India,849522,22673,534618
11-07-2020,Japan,21430,982,17494
11-07-2020,Singapore,45783,26,42026
11-07-2020,South Korea,13417,289,12178
11-07-2020,US,3245925,134777,995576
12-07-2020,Australia,9980,108,7769
12-07-2020,China,85117,4641,78314
12-07-2020,Germany,199919,9071,184414
12-07-2020,India,878254,23174,553471
12-07-2020,Japan,21841,983,17845
12-07-2020,Singapore,45961,26,42285
12-07-2020,South Korea,13479,289,12204
12-07-2020,US,3304942,135205,1006326
13-07-2020,Australia,10251,108,7835
13-07-2020,China,85117,4641,78314
13-07-2020,Germany,200180,9074,185100
13-07-2020,India,906752,23727,571460
13-07-2020,Japan,22125,984,18058
13-07-2020,Singapore,46283,26,42541
13-07-2020,South Korea,13512,289,12282
13-07-2020,US,3364157,135566,1031939
14-07-2020,Australia,10487,111,7928
14-07-2020,China,85226,4642,78373
14-07-2020,Germany,200456,9078,185100
14-07-2020,India,936181,24309,592032
14-07-2020,Japan,22437,984,18126
14-07-2020,Singapore,46630,27,42737
14-07-2020,South Korea,13551,289,12348
14-07-2020,US,3431574,136466,1049098
15-07-2020,Australia,10810,113,8035
15-07-2020,China,85246,4644,78411
15-07-2020,Germany,200890,9080,186000
15-07-2020,India,968857,24914,612768
15-07-2020,Japan,23172,984,18126
15-07-2020,Singapore,46878,27,42988
15-07-2020,South Korea,13612,291,12396
15-07-2020,US,3498902,137415,1075882
16-07-2020,Australia,11233,116,8114
16-07-2020,China,85327,4644,78444
16-07-2020,Germany,201450,9087,186400
16-07-2020,India,1003832,25602,635757
16-07-2020,Japan,23510,985,18641
16-07-2020,Singapore,47126,27,43256
16-07-2020,South Korea,13672,293,12460
16-07-2020,US,3576157,138358,1090645
17-07-2020,Australia,11441,118,8162
17-07-2020,China,85402,4645,78470
17-07-2020,Germany,202045,9088,186900
17-07-2020,India,1039084,26273,653751
17-07-2020,Japan,24104,985,18944
17-07-2020,Singapore,47453,27,43577
17-07-2020,South Korea,13711,294,12519
17-07-2020,US,3647715,139266,1107204
18-07-2020,Australia,11802,122,8274
18-07-2020,China,85418,4646,78497
18-07-2020,Germany,202426,9091,187200
18-07-2020,India,1077781,26816,677423
18-07-2020,Japan,24946,986,19211
18-07-2020,Singapore,47655,27,43833
18-07-2020,South Korea,13745,295,12556
18-07-2020,US,3711413,140119,1122720
19-07-2020,Australia,12069,123,8395
19-07-2020,China,85503,4646,78542
19-07-2020,Germany,202735,9092,187400
19-07-2020,India,1118206,27497,700087
19-07-2020,Japan,25446,986,19211
19-07-2020,Singapore,47912,27,44086
19-07-2020,South Korea,13771,296,12572
19-07-2020,US,3773260,140534,1131121
20-07-2020,Australia,12428,126,8398
20-07-2020,China,85622,4646,78567
20-07-2020,Germany,203325,9094,188070
20-07-2020,India,1155338,28082,724578
20-07-2020,Japan,25706,988,19603
20-07-2020,Singapore,48035,27,44371
20-07-2020,South Korea,13816,296,12643
20-07-2020,US,3834677,141025,1160087
21-07-2020,Australia,12894,128,8545
21-07-2020,China,85708,4648,78608
21-07-2020,Germany,203717,9099,188221
21-07-2020,India,1193078,28732,753050
21-07-2020,Japan,26463,988,20001
21-07-2020,Singapore,48434,27,44584
21-07-2020,South Korea,13879,297,12698
21-07-2020,US,3899211,142121,1182018
22-07-2020,Australia,13302,133,8770
22-07-2020,China,85906,4648,78648
22-07-2020,Germany,204276,9102,188628
22-07-2020,India,1238798,29861,782607
22-07-2020,Japan,27136,990,20482
22-07-2020,Singapore,48744,27,44795
22-07-2020,South Korea,13938,297,12758
22-07-2020,US,3970121,143316,1210849
23-07-2020,Australia,13595,139,8775
23-07-2020,China,86045,4649,78701
23-07-2020,Germany,204881,9110,189140
23-07-2020,India,1288108,30601,817209
23-07-2020,Japan,28114,992,20878
23-07-2020,Singapore,49098,27,45015
23-07-2020,South Korea,13979,298,12817
23-07-2020,US,4038816,144430,1233269
24-07-2020,Australia,13950,145,8938
24-07-2020,China,86202,4650,78745
24-07-2020,Germany,205623,9120,189696
24-07-2020,India,1337024,31358,849432
24-07-2020,Japan,28883,994,21173
24-07-2020,Singapore,49375,27,45172
24-07-2020,South Korea,14092,298,12866
24-07-2020,US,4112531,145560,1261624
25-07-2020,Australia,14403,155,9019
25-07-2020,China,86381,4652,78813
25-07-2020,Germany,206278,9124,189919
25-07-2020,India,1385635,32060,885573
25-07-2020,Japan,29684,996,21464
25-07-2020,Singapore,49888,27,45352
25-07-2020,South Korea,14150,298,12890
25-07-2020,US,4178970,146465,1279414
26-07-2020,Australia,14935,161,9174
26-07-2020,China,86570,4652,78862
26-07-2020,Germany,206667,9124,190055
26-07-2020,India,1435616,32771,917568
26-07-2020,Japan,30548,998,21606
26-07-2020,Singapore,50369,27,45521
26-07-2020,South Korea,14175,299,12905
26-07-2020,US,4233923,146935,1297863
27-07-2020,Australia,15303,167,9311
27-07-2020,China,86783,4656,78869
27-07-2020,Germany,207112,9125,190314
27-07-2020,India,1480073,33408,951166
27-07-2020,Japan,31142,998,21970
27-07-2020,Singapore,50838,27,45692
27-07-2020,South Korea,14203,300,13007
27-07-2020,US,4290259,148011,1325804
